teamid;most_common_system;time_system;Use%;last_coach;mean_Use%;std_Use%;num_games_played;num_formations_played;stat_def;time_def;Use%_def;stat_med;time_med;Use%_med;stat_mp;time_mp;Use%_mp;stat_ata;time_ata;Use%_ata;Use%_ata_k1;Use%_ata_k2;Use%_ata_k3;Use%_def_k3;Use%_def_k4;Use%_def_k5;Use%_med_k2;Use%_med_k3;Use%_med_k4;Use%_med_k5;Use%_mp_k0;Use%_mp_k1;Use%_mp_k2;Use%_mp_k3;time_ata_k1;time_ata_k2;time_ata_k3;time_def_k3;time_def_k4;time_def_k5;time_med_k2;time_med_k3;time_med_k4;time_med_k5;time_mp_k0;time_mp_k1;time_mp_k2;time_mp_k3;time_def_k0;Use%_def_k0;time_med_k1;Use%_med_k1;Use%_mp_k4;time_mp_k4
9899;4-3-3;1710;45,24;Xabi Alonso;45,24;0,0;19;8;4;2520;66,67;3;1890;50,0;0;2610;69,05;3;1710;45,24;14,29;9,52;45,24;28,57;66,67;4,76;11,9;50,0;35,71;0,0;69,05;2,38;14,29;11,9;540,0;360,0;1710,0;1080,0;2520,0;180,0;450,0;1890,0;1350,0;0,0;2610,0;90,0;540,0;450,0;0;0;90,0;2,38;2,38;90,0
648;4-4-2;3240;85,71;Luis Miguel Ramis;85,71;0,0;36;3;4;3780;100,0;4;3240;85,71;0;3330;88,1;2;3240;85,71;11,9;85,71;2,38;0,0;100,0;0,0;11,9;2,38;85,71;0,0;88,1;0,0;0,0;11,9;450,0;3240,0;90,0;0,0;3780,0;0,0;450,0;90,0;3240,0;0,0;3330,0;0,0;0,0;450,0;0;0;0,0;0,0;0,0;0,0
142;4-3-3;2070;54,76;Juan Ignacio Martínez;54,76;0,0;23;5;4;3690;97,62;3;2070;54,76;0;2520;66,67;3;2070;54,76;19,05;11,9;54,76;2,38;97,62;0,0;19,05;54,76;11,9;0,0;66,67;0,0;0,0;19,05;720,0;450,0;2070,0;90,0;3690,0;0,0;720,0;2070,0;450,0;0,0;2520,0;0,0;0,0;720,0;0;0;540,0;14,29;14,29;540,0
12321;5-3-2;1350;35,71;Míchel;35,71;0,0;15;9;5;1440;38,1;3;1980;52,38;0;2610;69,05;2;1350;35,71;14,29;35,71;16,67;26,19;35,71;38,1;14,29;52,38;26,19;7,14;69,05;2,38;14,29;14,29;540,0;1350,0;630,0;990,0;1350,0;1440,0;540,0;1980,0;990,0;270,0;2610,0;90,0;540,0;540,0;0;0;0,0;0,0;0,0;0,0
7077;4-2-3-1;2430;64,29;Luis Miguel Carrión;64,29;0,0;27;8;4;3330;88,1;2;2430;64,29;3;2430;64,29;1;2430;64,29;64,29;16,67;4,76;9,52;88,1;2,38;64,29;7,14;26,19;0,0;23,81;4,76;4,76;64,29;2430,0;630,0;180,0;360,0;3330,0;90,0;2430,0;270,0;990,0;0,0;900,0;180,0;180,0;2430,0;0;0;90,0;2,38;2,38;90,0
13241;4-2-3-1;2610;69,05;Paco Jémez;69,05;0,0;29;8;4;3510;92,86;2;2610;69,05;3;2610;69,05;1;2610;69,05;69,05;2,38;7,14;4,76;92,86;2,38;69,05;9,52;16,67;2,38;14,29;14,29;0,0;69,05;2610,0;90,0;270,0;180,0;3510,0;90,0;2610,0;360,0;630,0;90,0;540,0;540,0;0,0;2610,0;0;0;90,0;2,38;2,38;90,0
141;4-1-4-1;2250;65,79;Domènec Torrent;65,79;0,0;25;4;4;3420;100,0;1;2250;65,79;4;2250;65,79;1;2250;65,79;65,79;7,89;0,0;0,0;100,0;0,0;23,68;2,63;7,89;0,0;7,89;2,63;0,0;23,68;2250,0;270,0;0,0;0,0;3420,0;0,0;810,0;90,0;270,0;0,0;270,0;90,0;0,0;810,0;0;0;2250,0;65,79;65,79;2250,0
1467;3-4-3;1350;39,47;Serdar Sabuncu;39,47;0,0;15;8;3;1800;52,63;4;1980;57,89;0;1710;50,0;3;1350;39,47;21,05;5,26;39,47;52,63;42,11;5,26;21,05;0,0;57,89;0,0;50,0;5,26;2,63;21,05;720,0;180,0;1350,0;1800,0;1440,0;180,0;720,0;0,0;1980,0;0,0;1710,0;180,0;90,0;720,0;0;0;720,0;21,05;21,05;720,0
19789;4-1-4-1;720;21,05;Cihat Arslan;21,05;0,0;8;8;4;1980;57,89;1;1260;36,84;4;1260;36,84;1;720;21,05;21,05;15,79;7,89;34,21;57,89;7,89;18,42;0,0;34,21;10,53;39,47;5,26;0,0;18,42;720,0;540,0;270,0;1170,0;1980,0;270,0;630,0;0,0;1170,0;360,0;1350,0;180,0;0,0;630,0;0;0;1260,0;36,84;36,84;1260,0
6890;4-1-4-1;2790;81,58;Emre Belözoglu;81,58;0,0;31;2;4;3420;100,0;1;2790;81,58;4;2790;81,58;1;2790;81,58;81,58;0,0;0,0;0,0;100,0;0,0;18,42;0,0;0,0;0,0;0,0;0,0;0,0;18,42;2790,0;0,0;0,0;0,0;3420,0;0,0;630,0;0,0;0,0;0,0;0,0;0,0;0,0;630,0;0;0;2790,0;81,58;81,58;2790,0
7775;4-2-3-1;2430;71,05;Ömer Erdogan;71,05;0,0;27;5;4;3240;94,74;2;2430;71,05;3;2430;71,05;1;2430;71,05;71,05;7,89;2,63;2,63;94,74;2,63;71,05;0,0;13,16;0,0;13,16;0,0;0,0;71,05;2430,0;270,0;90,0;90,0;3240,0;90,0;2430,0;0,0;450,0;0,0;450,0;0,0;0,0;2430,0;0;0;540,0;15,79;15,79;540,0
36;4-2-3-1;1530;44,74;Ismail Kartal;44,74;0,0;17;7;4;2070;60,53;2;1530;44,74;3;1530;44,74;1;1530;44,74;44,74;5,26;28,95;39,47;60,53;0,0;44,74;5,26;36,84;2,63;36,84;5,26;2,63;44,74;1530,0;180,0;990,0;1350,0;2070,0;0,0;1530,0;180,0;1260,0;90,0;1260,0;180,0;90,0;1530,0;0;0;360,0;10,53;10,53;360,0
3205;4-2-3-1;1530;44,74;Hikmet Karaman;44,74;0,0;17;6;4;3240;94,74;2;1530;44,74;3;1530;44,74;1;1530;44,74;44,74;21,05;0,0;0,0;94,74;5,26;44,74;2,63;26,32;2,63;28,95;0,0;2,63;44,74;1530,0;720,0;0,0;0,0;3240,0;180,0;1530,0;90,0;900,0;90,0;990,0;0,0;90,0;1530,0;0;0;810,0;23,68;23,68;810,0
2832;3-1-4-2;2070;60,53;Erol Bulut;60,53;0,0;23;6;3;2520;73,68;1;2160;63,16;4;2160;63,16;2;2070;60,53;18,42;60,53;5,26;73,68;26,32;0,0;18,42;5,26;5,26;7,89;18,42;0,0;0,0;18,42;630,0;2070,0;180,0;2520,0;900,0;0,0;630,0;180,0;180,0;270,0;630,0;0,0;0,0;630,0;0;0;2160,0;63,16;63,16;2160,0
114;4-2-3-1;1260;36,84;Valérien Ismaël;36,84;0,0;14;6;4;2520;73,68;2;1260;36,84;3;1260;36,84;1;1260;36,84;36,84;7,89;15,79;26,32;73,68;0,0;36,84;0,0;28,95;0,0;18,42;7,89;2,63;36,84;1260,0;270,0;540,0;900,0;2520,0;0,0;1260,0;0,0;990,0;0,0;630,0;270,0;90,0;1260,0;0;0;1170,0;34,21;34,21;1170,0
11282;4-1-4-1;1440;42,11;Francesco Farioli;42,11;0,0;16;4;4;2880;84,21;1;1440;42,11;4;1440;42,11;1;1440;42,11;42,11;0,0;5,26;15,79;84,21;0,0;42,11;0,0;15,79;0,0;5,26;0,0;10,53;42,11;1440,0;0,0;180,0;540,0;2880,0;0,0;1440,0;0,0;540,0;0,0;180,0;0,0;360,0;1440,0;0;0;1440,0;42,11;42,11;1440,0
10484;4-1-4-1;1620;47,37;Sami Ugurlu;47,37;0,0;18;5;4;3330;97,37;1;1620;47,37;4;1620;47,37;1;1620;47,37;47,37;13,16;2,63;2,63;97,37;0,0;34,21;2,63;13,16;2,63;18,42;0,0;0,0;34,21;1620,0;450,0;90,0;90,0;3330,0;0,0;1170,0;90,0;450,0;90,0;630,0;0,0;0,0;1170,0;0;0;1620,0;47,37;47,37;1620,0
6646;4-1-4-1;2700;78,95;Volkan Demirel;78,95;0,0;30;4;4;3330;97,37;1;2700;78,95;4;2700;78,95;1;2700;78,95;78,95;0,0;2,63;2,63;97,37;0,0;15,79;2,63;2,63;0,0;5,26;0,0;0,0;15,79;2700,0;0,0;90,0;90,0;3330,0;0,0;540,0;90,0;90,0;0,0;180,0;0,0;0,0;540,0;0;0;2700,0;78,95;78,95;2700,0
2375;4-1-4-1;1350;39,47;Sinan Kaloglu;39,47;0,0;15;6;4;2610;76,32;1;1350;39,47;4;1350;39,47;1;1350;39,47;39,47;7,89;2,63;10,53;76,32;13,16;36,84;2,63;13,16;7,89;23,68;0,0;0,0;36,84;1350,0;270,0;90,0;360,0;2610,0;450,0;1260,0;90,0;450,0;270,0;810,0;0,0;0,0;1260,0;0;0;1350,0;39,47;39,47;1350,0
3840;4-2-3-1;3150;92,11;Vincenzo Montella;92,11;0,0;35;4;4;3420;100,0;2;3150;92,11;3;3150;92,11;1;3150;92,11;92,11;2,63;2,63;0,0;100,0;0,0;92,11;2,63;2,63;0,0;5,26;0,0;0,0;92,11;3150,0;90,0;90,0;0,0;3420,0;0,0;3150,0;90,0;90,0;0,0;180,0;0,0;0,0;3150,0;0;0;90,0;2,63;2,63;90,0
589;3-4-3;1080;31,58;Nuri Sahin;31,58;0,0;12;6;3;1080;31,58;4;2070;60,53;0;2160;63,16;3;1080;31,58;31,58;26,32;31,58;31,58;65,79;2,63;31,58;2,63;60,53;0,0;63,16;0,0;0,0;31,58;1080,0;900,0;1080,0;1080,0;2250,0;90,0;1080,0;90,0;2070,0;0,0;2160,0;0,0;0,0;1080,0;0;0;180,0;5,26;5,26;180,0
11688;4-2-3-1;2610;76,32;Hakan Keles;76,32;0,0;29;3;4;3330;97,37;2;2610;76,32;3;2610;76,32;1;2610;76,32;76,32;0,0;0,0;0,0;97,37;2,63;76,32;0,0;2,63;0,0;2,63;0,0;0,0;76,32;2610,0;0,0;0,0;0,0;3330,0;90,0;2610,0;0,0;90,0;0,0;90,0;0,0;0,0;2610,0;0;0;720,0;21,05;21,05;720,0
2293;4-2-3-1;1890;55,26;Ilhan Palut;55,260000000000005;0,0;21;3;4;3420;100,0;2;1890;55,26;3;1890;55,26;1;1890;55,26;55,26;2,63;0,0;0,0;100,0;0,0;55,26;0,0;2,63;0,0;2,63;0,0;0,0;55,26;1890,0;90,0;0,0;0,0;3420,0;0,0;1890,0;0,0;90,0;0,0;90,0;0,0;0,0;1890,0;0;0;1440,0;42,11;42,11;1440,0
126;4-2-3-1;2430;71,05;Bülent Korkmaz;71,05;0,0;27;3;4;3420;100,0;2;2430;71,05;3;2430;71,05;1;2430;71,05;71,05;13,16;0,0;0,0;100,0;0,0;71,05;0,0;13,16;0,0;13,16;0,0;0,0;71,05;2430,0;450,0;0,0;0,0;3420,0;0,0;2430,0;0,0;450,0;0,0;450,0;0,0;0,0;2430,0;0;0;540,0;15,79;15,79;540,0
449;4-2-3-1;1890;55,26;Abdullah Avci;55,260000000000005;0,0;21;3;4;3420;100,0;2;1890;55,26;3;1890;55,26;1;1890;55,26;55,26;0,0;10,53;0,0;100,0;0,0;55,26;10,53;0,0;0,0;10,53;0,0;0,0;55,26;1890,0;0,0;360,0;0,0;3420,0;0,0;1890,0;360,0;0,0;0,0;360,0;0,0;0,0;1890,0;0;0;1170,0;34,21;34,21;1170,0
2381;4-1-4-1;2340;68,42;Riza Calimbay;68,42;0,0;26;4;4;3420;100,0;1;2340;68,42;4;2340;68,42;1;2340;68,42;68,42;2,63;2,63;0,0;100,0;0,0;26,32;2,63;2,63;0,0;5,26;0,0;0,0;26,32;2340,0;90,0;90,0;0,0;3420,0;0,0;900,0;90,0;90,0;0,0;180,0;0,0;0,0;900,0;0;0;2340,0;68,42;68,42;2340,0
1234;4-2-3-1;1080;44,44;Julio César Falcioni;44,44;0,0;12;5;4;2340;96,3;2;1080;44,44;3;1080;44,44;1;1080;44,44;44,44;25,93;18,52;0,0;96,3;3,7;44,44;29,63;25,93;0,0;48,15;7,41;0,0;44,44;1080,0;630,0;450,0;0,0;2340,0;90,0;1080,0;720,0;630,0;0,0;1170,0;180,0;0,0;1080,0;0;0;0,0;0,0;0,0;0,0
4673;4-4-2;2340;96,3;Leonardo Madelón;96,29999999999998;0,0;26;2;4;2430;100,0;4;2340;96,3;0;2340;96,3;2;2340;96,3;3,7;96,3;0,0;0,0;100,0;0,0;3,7;0,0;96,3;0,0;96,3;0,0;0,0;3,7;90,0;2340,0;0,0;0,0;2430,0;0,0;90,0;0,0;2340,0;0,0;2340,0;0,0;0,0;90,0;0;0;0,0;0,0;0,0;0,0
928;4-2-3-1;900;37,04;Omar De Felippe;37,04;0,0;10;8;4;1350;55,56;2;900;37,04;3;990;40,74;1;900;37,04;37,04;22,22;7,41;22,22;55,56;22,22;37,04;25,93;33,33;0,0;44,44;7,41;7,41;40,74;900,0;540,0;180,0;540,0;1350,0;540,0;900,0;630,0;810,0;0,0;1080,0;180,0;180,0;990,0;0;0;90,0;3,7;0,0;0,0
11831;4-2-3-1;1350;55,56;Diego Martínez;55,56000000000001;0,0;15;5;4;2340;96,3;2;1350;55,56;3;1350;55,56;1;1350;55,56;55,56;14,81;18,52;3,7;96,3;0,0;55,56;18,52;18,52;0,0;37,04;0,0;0,0;55,56;1350,0;360,0;450,0;90,0;2340,0;0,0;1350,0;450,0;450,0;0,0;900,0;0,0;0,0;1350,0;0;0;180,0;7,41;7,41;180,0
1030;3-5-2;630;25,93;Gabriel Milito;25,93;0,0;7;7;3;1890;77,78;5;630;25,93;0;810;33,33;2;630;25,93;22,22;25,93;3,7;77,78;22,22;0,0;18,52;0,0;48,15;25,93;33,33;18,52;22,22;18,52;540,0;630,0;90,0;1890,0;540,0;0,0;450,0;0,0;1170,0;630,0;810,0;450,0;540,0;450,0;0;0;180,0;7,41;7,41;180,0
25184;4-4-2;1170;48,15;Rodolfo de Paoli;48,14999999999999;0,0;13;6;4;2430;100,0;4;1170;48,15;0;1260;51,85;2;1170;48,15;22,22;48,15;3,7;0,0;100,0;0,0;22,22;11,11;48,15;0,0;51,85;7,41;0,0;29,63;540,0;1170,0;90,0;0,0;2430,0;0,0;540,0;270,0;1170,0;0,0;1260,0;180,0;0,0;720,0;0;0;450,0;18,52;11,11;270,0
31284;4-4-2;1440;59,26;Abel Balbo;59,26;0,0;16;6;4;2250;92,59;4;1530;62,96;0;1800;74,07;2;1440;59,26;14,81;59,26;7,41;3,7;92,59;3,7;14,81;11,11;62,96;0,0;74,07;0,0;0,0;14,81;360,0;1440,0;180,0;90,0;2250,0;90,0;360,0;270,0;1530,0;0,0;1800,0;0,0;0,0;360,0;0;0;270,0;11,11;11,11;270,0
1106;4-4-2;1710;70,37;Néstor Gorosito;70,37;0,0;19;6;4;2340;96,3;4;1710;70,37;0;2070;85,19;2;1710;70,37;7,41;70,37;11,11;3,7;96,3;0,0;7,41;14,81;70,37;3,7;85,19;3,7;0,0;11,11;180,0;1710,0;270,0;90,0;2340,0;0,0;180,0;360,0;1710,0;90,0;2070,0;90,0;0,0;270,0;0;0;90,0;3,7;0,0;0,0
189;4-3-3;1800;74,07;Hugo Ibarra;74,07;0,0;20;2;4;2430;100,0;3;1800;74,07;0;2430;100,0;3;1800;74,07;0,0;25,93;74,07;0,0;100,0;0,0;0,0;74,07;25,93;0,0;100,0;0,0;0,0;0,0;0,0;630,0;1800,0;0,0;2430,0;0,0;0,0;1800,0;630,0;0,0;2430,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
14554;4-4-2;2430;100,0;Lucas Pusineri;100,0;0,0;27;1;4;2430;100,0;4;2430;100,0;0;2430;100,0;2;2430;100,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;0,0;100,0;0,0;100,0;0,0;0,0;0,0;0,0;2430,0;0,0;0,0;2430,0;0,0;0,0;0,0;2430,0;0,0;2430,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
2063;4-2-3-1;1710;70,37;Diego Dabove;70,37;0,0;19;4;4;2430;100,0;2;1710;70,37;3;1800;74,07;1;1710;70,37;70,37;11,11;14,81;0,0;100,0;0,0;70,37;14,81;11,11;0,0;25,93;0,0;0,0;74,07;1710,0;270,0;360,0;0,0;2430,0;0,0;1710,0;360,0;270,0;0,0;630,0;0,0;0,0;1800,0;0;0;90,0;3,7;0,0;0,0
288;4-4-2;1260;51,85;Pablo Quattrocchi;51,85;0,0;14;9;4;1890;77,78;4;1710;70,37;0;1890;77,78;2;1260;51,85;11,11;51,85;7,41;7,41;77,78;14,81;7,41;14,81;70,37;0,0;77,78;7,41;0,0;14,81;270,0;1260,0;180,0;180,0;1890,0;360,0;180,0;360,0;1710,0;0,0;1890,0;180,0;0,0;360,0;0;0;180,0;7,41;0,0;0,0
1444;4-3-3;2340;96,3;Fernando Gago;96,29999999999998;0,0;26;2;4;2340;96,3;3;2430;100,0;0;2430;100,0;3;2340;96,3;0,0;3,7;96,3;0,0;96,3;3,7;0,0;100,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;90,0;2340,0;0,0;2340,0;90,0;0,0;2430,0;0,0;0,0;2430,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
12454;4-4-2;1710;70,37;Israel Damonte;70,37;0,0;19;5;4;1980;81,48;4;1710;70,37;0;2340;96,3;2;1710;70,37;3,7;70,37;7,41;3,7;81,48;14,81;0,0;22,22;70,37;3,7;96,3;0,0;0,0;0,0;90,0;1710,0;180,0;90,0;1980,0;360,0;0,0;540,0;1710,0;90,0;2340,0;0,0;0,0;0,0;0;0;90,0;3,7;3,7;90,0
12301;4-3-3;1080;48,0;Diego Villar;48,0;0,0;12;6;4;1710;76,0;3;1980;88,0;0;1980;88,0;3;1080;48,0;8,0;28,0;48,0;4,0;76,0;28,0;8,0;88,0;8,0;4,0;88,0;12,0;0,0;8,0;180,0;630,0;1080,0;90,0;1710,0;630,0;180,0;1980,0;180,0;90,0;1980,0;270,0;0,0;180,0;0;0;0,0;0,0;0,0;0,0
19806;4-4-2;2070;85,19;Facundo Sava;85,19;0,0;23;4;4;2250;92,59;4;2340;96,3;0;2250;92,59;2;2070;85,19;3,7;85,19;7,41;7,41;92,59;0,0;0,0;0,0;96,3;0,0;92,59;3,7;0,0;3,7;90,0;2070,0;180,0;180,0;2250,0;0,0;0,0;0,0;2340,0;0,0;2250,0;90,0;0,0;90,0;0;0;90,0;3,7;0,0;0,0
333;4-3-3;1710;70,37;Frank Kudelka;70,37;0,0;19;5;4;2070;85,19;3;1980;81,48;0;2340;96,3;3;1710;70,37;0,0;11,11;70,37;3,7;85,19;11,11;0,0;81,48;11,11;3,7;96,3;0,0;0,0;3,7;0,0;270,0;1710,0;90,0;2070,0;270,0;0,0;1980,0;270,0;90,0;2340,0;0,0;0,0;90,0;0;0;90,0;3,7;0,0;0,0
12574;4-2-3-1;1170;48,15;Sergio Gómez;48,14999999999999;0,0;13;9;4;1980;81,48;2;1170;48,15;3;1350;55,56;1;1170;48,15;48,15;22,22;7,41;11,11;81,48;7,41;48,15;14,81;33,33;0,0;40,74;0,0;3,7;55,56;1170,0;540,0;180,0;270,0;1980,0;180,0;1170,0;360,0;810,0;0,0;990,0;0,0;90,0;1350,0;0;0;90,0;3,7;0,0;0,0
830;4-2-3-1;720;29,63;Javier Sanguinetti;29,63;0,0;8;8;4;2160;88,89;2;720;29,63;3;720;29,63;1;720;29,63;29,63;29,63;14,81;7,41;88,89;3,7;29,63;18,52;44,44;0,0;51,85;11,11;0,0;29,63;720,0;720,0;360,0;180,0;2160,0;90,0;720,0;450,0;1080,0;0,0;1260,0;270,0;0,0;720,0;0;0;180,0;7,41;7,41;180,0
1029;4-2-3-1;1260;51,85;Alexander Medina;51,85;0,0;14;5;4;2340;96,3;2;1260;51,85;3;1260;51,85;1;1260;51,85;51,85;22,22;18,52;3,7;96,3;0,0;51,85;18,52;25,93;0,0;40,74;3,7;0,0;51,85;1260,0;540,0;450,0;90,0;2340,0;0,0;1260,0;450,0;630,0;0,0;990,0;90,0;0,0;1260,0;0;0;90,0;3,7;3,7;90,0
2402;4-2-3-1;990;40,74;Julio Vaccari;40,74;0,0;11;6;4;2250;92,59;2;990;40,74;3;990;40,74;1;990;40,74;40,74;11,11;18,52;7,41;92,59;0,0;40,74;18,52;18,52;0,0;33,33;3,7;0,0;40,74;990,0;270,0;450,0;180,0;2250,0;0,0;990,0;450,0;450,0;0,0;810,0;90,0;0,0;990,0;0;0;540,0;22,22;22,22;540,0
1418;4-1-4-1;720;29,63;Carlos Tevez;29,63;0,0;8;7;4;2340;96,3;1;810;33,33;4;720;29,63;1;720;29,63;29,63;29,63;18,52;3,7;96,3;0,0;11,11;22,22;29,63;3,7;51,85;3,7;0,0;14,81;720,0;720,0;450,0;90,0;2340,0;0,0;270,0;540,0;720,0;90,0;1260,0;90,0;0,0;360,0;0;0;810,0;33,33;29,63;720,0
1775;3-4-3;2430;100,0;Rubén Insúa;100,0;0,0;27;1;3;2430;100,0;4;2430;100,0;0;2430;100,0;3;2430;100,0;0,0;0,0;100,0;100,0;0,0;0,0;0,0;0,0;100,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;2430,0;2430,0;0,0;0,0;0,0;0,0;2430,0;0,0;2430,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
3938;4-2-3-1;1800;74,07;Javier Gandolfi;74,07;0,0;20;5;4;2430;100,0;2;1800;74,07;3;1800;74,07;1;1800;74,07;74,07;11,11;0,0;0,0;100,0;0,0;74,07;7,41;14,81;0,0;11,11;11,11;0,0;74,07;1800,0;270,0;0,0;0,0;2430,0;0,0;1800,0;180,0;360,0;0,0;270,0;270,0;0,0;1800,0;0;0;90,0;3,7;3,7;90,0
1070;4-2-3-1;630;25,93;Marcelo Saralegui;25,93;0,0;7;12;4;2160;88,89;2;630;25,93;3;810;33,33;1;630;25,93;25,93;25,93;7,41;7,41;88,89;3,7;25,93;22,22;33,33;7,41;44,44;11,11;7,41;33,33;630,0;630,0;180,0;180,0;2160,0;90,0;630,0;540,0;810,0;180,0;1080,0;270,0;180,0;810,0;0;0;270,0;11,11;3,7;90,0
7097;4-2-3-1;1080;44,44;Gustavo Munúa;44,44;0,0;12;5;4;2070;85,19;2;1080;44,44;3;1080;44,44;1;1080;44,44;44,44;33,33;7,41;14,81;85,19;0,0;44,44;7,41;48,15;0,0;48,15;0,0;7,41;44,44;1080,0;810,0;180,0;360,0;2070,0;0,0;1080,0;180,0;1170,0;0,0;1170,0;0,0;180,0;1080,0;0;0;0,0;0,0;0,0;0,0
209;4-3-3;1080;44,44;Marcelo Gallardo;44,44;0,0;12;5;4;2250;92,59;3;1080;44,44;0;2250;92,59;3;1080;44,44;7,41;40,74;44,44;7,41;92,59;0,0;0,0;44,44;44,44;3,7;92,59;0,0;0,0;0,0;180,0;990,0;1080,0;180,0;2250,0;0,0;0,0;1080,0;1080,0;90,0;2250,0;0,0;0,0;0,0;0;0;180,0;7,41;7,41;180,0
1286;4-2-3-1;630;25,93;Gustavo Tognarelli;25,93;0,0;7;8;4;1440;59,26;2;630;25,93;3;630;25,93;1;630;25,93;25,93;7,41;25,93;25,93;59,26;14,81;25,93;25,93;40,74;3,7;62,96;7,41;0,0;25,93;630,0;180,0;630,0;630,0;1440,0;360,0;630,0;630,0;990,0;90,0;1530,0;180,0;0,0;630,0;0;0;90,0;3,7;3,7;90,0
4441;4-3-1-2;2610;90,62;Robin Dutt;90,62;0,0;29;2;4;2880;100,0;3;2610;90,62;1;2610;90,62;2;2610;90,62;9,38;90,62;0,0;0,0;100,0;0,0;9,38;90,62;0,0;0,0;0,0;90,62;0,0;9,38;270,0;2610,0;0,0;0,0;2880,0;0,0;270,0;2610,0;0,0;0,0;0,0;2610,0;0,0;270,0;0;0;0,0;0,0;0,0;0,0
2446;4-4-2;1620;56,25;Thomas Silberberger;56,25;0,0;18;9;4;2430;84,38;4;2250;78,12;0;2070;71,88;2;1620;56,25;15,62;56,25;3,12;9,38;84,38;6,25;6,25;9,38;78,12;3,12;71,88;18,75;0,0;6,25;450,0;1620,0;90,0;270,0;2430,0;180,0;180,0;270,0;2250,0;90,0;2070,0;540,0;0,0;180,0;0;0;90,0;3,12;3,12;90,0
413;4-2-3-1;1440;50,0;Dietmar Kühbauer;50,0;0,0;16;5;4;1620;56,25;2;1440;50,0;3;1440;50,0;1;1440;50,0;50,0;3,12;28,12;31,25;56,25;12,5;50,0;6,25;40,62;3,12;50,0;0,0;0,0;50,0;1440,0;90,0;810,0;900,0;1620,0;360,0;1440,0;180,0;1170,0;90,0;1440,0;0,0;0,0;1440,0;0;0;0,0;0,0;0,0;0,0
4467;4-2-3-1;1260;43,75;Klaus Schmidt;43,75;0,0;14;7;4;2070;71,88;2;1260;43,75;3;1260;43,75;1;1260;43,75;43,75;18,75;0,0;9,38;71,88;18,75;43,75;34,38;12,5;3,12;21,88;28,12;0,0;43,75;1260,0;540,0;0,0;270,0;2070,0;540,0;1260,0;990,0;360,0;90,0;630,0;810,0;0,0;1260,0;0;0;180,0;6,25;6,25;180,0
170;4-2-3-1;2250;78,12;Ferdinand Feldhofer;78,12;0,0;25;7;4;2610;90,62;2;2250;78,12;3;2250;78,12;1;2250;78,12;78,12;6,25;3,12;6,25;90,62;3,12;78,12;6,25;15,62;0,0;12,5;6,25;3,12;78,12;2250,0;180,0;90,0;180,0;2610,0;90,0;2250,0;180,0;450,0;0,0;360,0;180,0;90,0;2250,0;0;0;0,0;0,0;0,0;0,0
503;4-2-3-1;1890;65,62;Andreas Herzog;65,62;0,0;21;5;4;2610;90,62;2;1890;65,62;3;1890;65,62;1;1890;65,62;65,62;18,75;9,38;9,38;90,62;0,0;65,62;18,75;12,5;0,0;12,5;18,75;0,0;65,62;1890,0;540,0;270,0;270,0;2610,0;0,0;1890,0;540,0;360,0;0,0;360,0;540,0;0,0;1890,0;0;0;90,0;3,12;3,12;90,0
266;4-2-3-1;810;28,12;Christian Heinle;28,12;0,0;9;7;4;1350;46,88;2;810;28,12;3;810;28,12;1;810;28,12;28,12;25,0;18,75;25,0;46,88;28,12;28,12;28,12;43,75;0,0;65,62;6,25;0,0;28,12;810,0;720,0;540,0;720,0;1350,0;810,0;810,0;810,0;1260,0;0,0;1890,0;180,0;0,0;810,0;0;0;0,0;0,0;0,0;0,0
122;4-4-2;2790;96,88;Christian Ilzer;96,88;0,0;31;2;4;2790;96,88;4;2880;100,0;0;2790;96,88;2;2790;96,88;3,12;96,88;0,0;3,12;96,88;0,0;0,0;0,0;100,0;0,0;96,88;0,0;3,12;0,0;90,0;2790,0;0,0;90,0;2790,0;0,0;0,0;0,0;2880,0;0,0;2790,0;0,0;90,0;0,0;0;0;0,0;0,0;0,0;0,0
3551;5-3-2;1170;40,62;Ludovic Magnin;40,62;0,0;13;6;5;1170;40,62;3;1170;40,62;0;2250;78,12;2;1170;40,62;12,5;40,62;3,12;12,5;46,88;40,62;12,5;40,62;34,38;12,5;78,12;9,38;0,0;12,5;360,0;1170,0;90,0;360,0;1350,0;1170,0;360,0;1170,0;990,0;360,0;2250,0;270,0;0,0;360,0;0;0;0,0;0,0;0,0;0,0
28760;4-3-3;1530;53,12;Peter Pacult;53,12;0,0;17;4;4;2790;96,88;3;1530;53,12;0;1620;56,25;3;1530;53,12;31,25;0,0;53,12;0,0;96,88;3,12;31,25;53,12;3,12;0,0;56,25;0,0;0,0;31,25;900,0;0,0;1530,0;0,0;2790,0;90,0;900,0;1530,0;90,0;0,0;1620,0;0,0;0,0;900,0;0;0;360,0;12,5;12,5;360,0
